no;treated;age;age2;educ;black;hispanic;married;nodegree;re74;re75;re78
425;0;23;529;13;1;0;0;0;172.4154968;272.1289978;582.2243042
426;0;38;1444;12;0;0;1;0;10384.11035;11637.09961;15959.4502
427;0;37;1369;12;1;0;1;0;18826.58984;21573.39063;18147.96094
428;0;16;256;10;0;0;0;1;658.3135986;630.1934814;5127.710938
429;0;18;324;10;0;0;0;1;0;2474.226074;0
430;0;47;2209;9;0;0;1;1;19978.64063;19203;23970.19922
431;0;17;289;9;0;0;0;1;0;3992.418945;10248.03027
432;0;35;1225;12;1;0;1;0;17241.55078;15717.24023;18050.42969
433;0;19;361;7;0;1;0;1;1250.011963;0;8199.905273
434;0;36;1296;9;1;0;1;1;18904.9707;18938.0293;10997.24023
435;0;41;1681;8;0;0;1;1;0;0;0
436;0;54;2916;12;0;0;1;0;0;0;0
437;0;51;2601;18;0;0;1;0;25862.32031;25243.55078;25564.66992
438;0;55;3025;15;0;0;1;0;25862.32031;25243.55078;25564.66992
439;0;29;841;16;0;0;1;0;1657.540039;5129.273926;8808.727539
440;0;46;2116;16;0;0;1;0;25862.32031;25243.55078;25564.66992
441;0;30;900;14;0;0;1;0;25862.32031;25243.55078;25564.66992
442;0;28;784;14;1;0;1;0;23039.01953;22575.9707;23093.91016
443;0;48;2304;12;1;0;1;0;24196.94922;22110.48047;21899.91016
444;0;26;676;11;1;0;0;1;20834.83984;19444.68945;21891.03906
445;0;32;1024;12;0;0;1;0;25862.32031;25243.55078;23587.4707
446;0;50;2500;12;0;0;1;0;0;0;0
447;0;20;400;11;0;0;0;1;11207.00977;12424.83984;13012.86035
448;0;21;441;12;0;0;0;0;11647.83984;14832.82031;20666.00977
449;0;20;400;9;0;0;0;1;4298.630859;8797.644531;8962.412109
450;0;32;1024;4;0;1;0;1;14819.88965;15457.65039;12033.12988
451;0;46;2116;12;0;0;1;0;0;0;0
452;0;18;324;12;0;0;0;0;2360.916016;1752.725952;2748.571045
453;0;51;2601;12;0;0;1;0;22355.23047;21793.59961;3250.998047
454;0;32;1024;15;0;0;1;0;25862.32031;25243.55078;25564.66992
455;0;26;676;16;0;0;1;0;8375.866211;10607.66016;4047.49292
456;0;24;576;15;0;0;0;0;1058.004028;0;9436.761719
457;0;46;2116;8;0;0;1;1;24001.01953;23990.32031;3923.364014
458;0;21;441;16;0;0;0;0;0;0;20668.96094
459;0;32;1024;16;0;0;1;0;25033.55078;25243.55078;25564.66992
460;0;30;900;18;0;0;0;0;25862.32031;9657;7725.555176
461;0;25;625;18;0;0;1;0;5364.473145;8772.581055;25564.66992
462;0;51;2601;12;0;0;1;0;20754.50977;19199.41992;22566.35938
463;0;21;441;9;0;1;1;1;7249.287109;9968.515625;16627.38086
464;0;34;1156;18;0;0;1;0;25862.32031;25243.55078;25564.66992
465;0;29;841;5;0;0;1;1;25862.32031;25243.55078;25564.66992
466;0;52;2704;12;0;0;1;0;9051.813477;4978.887207;0
467;0;21;441;14;0;0;0;0;8489.50293;10167.24023;0
468;0;17;289;10;0;0;0;1;3520.802002;4336.161133;0
469;0;50;2500;8;0;1;0;1;14892.38965;13348.65039;10791.83984
470;0;21;441;11;1;0;0;1;1890.692017;1369.597046;16685.00977
471;0;49;2401;12;0;1;1;0;21365.80078;21023.75977;25045.99023
472;0;23;529;18;0;1;0;0;0;0;0
473;0;17;289;12;0;1;0;0;946.3259277;1378.547974;0
474;0;52;2704;3;1;0;1;1;12688.20996;12655.79004;9377.65332
475;0;47;2209;4;0;1;1;1;8889.193359;12297.73047;17076.60938
476;0;24;576;4;0;1;1;1;8426.806641;17034.91992;25279.4707
477;0;29;841;12;0;0;0;0;0;0;0
478;0;49;2401;12;0;0;1;0;6297.083984;4253.806152;10169.70996
479;0;55;3025;12;0;0;1;0;25862.32031;25243.55078;564.4915771
480;0;28;784;12;0;0;0;0;25525.33008;25243.55078;25564.66992
481;0;19;361;13;0;0;0;0;3871.510986;4916.226074;1687.563965
482;0;35;1225;16;0;0;0;0;25803.53906;25243.55078;25564.66992
483;0;31;961;12;0;0;1;0;20572.30078;18916.55078;15102.37012
484;0;44;1936;12;0;0;1;0;25862.32031;25243.55078;25564.66992
485;0;54;2916;11;0;0;1;1;24312.53906;24692.13086;0
486;0;37;1369;12;0;0;1;0;25862.32031;25243.55078;25564.66992
487;0;46;2116;12;0;0;1;0;11978.95996;10460.84961;8331.421875
488;0;29;841;12;1;0;1;0;18107.53906;14136.38965;16046.62988
489;0;55;3025;12;0;0;1;0;16109.08984;14002.11035;14682.69043
490;0;22;484;12;0;0;0;0;15956.26953;17423.41992;22739.25977
491;0;18;324;11;0;0;0;1;0;309.7257996;16760.36914
492;0;32;1024;13;0;0;1;0;25862.32031;25243.55078;25564.66992
493;0;51;2601;12;0;0;1;0;101.881897;0;0
494;0;49;2401;12;0;0;1;0;25862.32031;14965.30957;24521.39063
495;0;27;729;16;0;0;1;0;25862.32031;25243.55078;25564.66992
496;0;19;361;13;0;0;0;0;10147.04004;10546.79004;5906.473145
497;0;38;1444;3;0;0;1;1;25862.32031;25243.55078;25564.66992
498;0;40;1600;12;0;0;1;0;23360.33984;22221.48047;25564.66992
499;0;21;441;12;0;0;0;0;6344.105957;6719.081055;25012
500;0;29;841;12;0;0;1;0;25862.32031;25243.55078;25564.66992
501;0;39;1521;12;0;0;1;0;25862.32031;25243.55078;0
502;0;39;1521;12;1;0;1;0;25862.32031;25243.55078;25564.66992
503;0;34;1156;14;0;0;1;0;9580.81543;14881.16016;25564.66992
504;0;26;676;17;0;0;1;0;25862.32031;21503.56055;0
505;0;40;1600;18;0;0;1;0;25862.32031;25243.55078;25564.66992
506;0;31;961;14;0;0;0;0;2188.500977;4937.709961;2358.451904
507;0;28;784;17;0;0;1;0;25862.32031;25243.55078;25564.66992
508;0;17;289;11;0;0;0;1;0;1033.015991;6345.35791
509;0;35;1225;12;1;0;1;0;21689.08008;21542.94922;21033.96094
510;0;34;1156;15;0;1;1;0;18632.63086;24520.25977;0
511;0;44;1936;8;0;0;1;1;25862.32031;17681.23047;20612.81055
512;0;54;2916;8;0;0;1;1;25276.5;22241.17969;25564.66992
513;0;30;900;10;0;1;1;1;25860.35938;25243.55078;25564.66992
514;0;39;1521;14;1;0;0;0;0;0;0
515;0;29;841;12;0;0;1;0;20901.46094;20728.34961;24746.00977
516;0;25;625;10;0;0;1;1;8656.041016;5147.176758;10666.23047
517;0;42;1764;5;0;1;1;1;20868.15039;18741.09961;22304.80078
518;0;48;2304;6;0;1;1;1;14657.26953;18250.55078;17763.75
519;0;25;625;6;0;1;1;1;17055.41992;14986.79004;0
520;0;49;2401;11;0;0;1;1;25862.32031;25243.55078;25564.66992
521;0;38;1444;12;0;0;0;0;10674.08984;9964.93457;10388.41992
522;0;38;1444;15;0;0;1;0;25862.32031;25243.55078;25564.66992
523;0;31;961;12;0;0;1;0;25862.32031;25243.55078;25564.66992
524;0;41;1681;12;0;0;1;0;25862.32031;25243.55078;25564.66992
525;0;25;625;13;0;0;1;0;17204.32031;11638.88965;25564.66992
526;0;48;2304;18;0;0;1;0;7025.931152;7435.209961;0
527;0;21;441;14;0;0;0;0;6447.946777;15266.08008;11804.08008
528;0;20;400;14;0;0;0;0;266.4602966;1047.338989;10700.21973
529;0;54;2916;14;0;0;0;0;11322.59961;6228.532227;1324.042969
530;0;41;1681;8;0;0;1;1;25133.4707;19548.5293;25564.66992
531;0;49;2401;7;0;0;0;1;11926.05957;2365.016113;1907.744995
532;0;46;2116;6;0;1;1;1;10344.92969;11287.98047;13003.99023
533;0;18;324;11;0;1;0;1;0;386.7096863;16559.40039
534;0;30;900;10;0;0;1;1;25862.32031;22429.16016;22366.86914
535;0;39;1521;12;0;0;1;0;7161.120117;15704.70996;16880.07031
536;0;17;289;10;0;0;0;1;646.5579834;0;9438.240234
537;0;28;784;12;0;0;1;0;16067.9502;12421.25977;21403.39063
538;0;29;841;12;0;0;1;0;12860.62988;13210.79004;8612.19043
539;0;39;1521;12;0;0;1;0;25862.32031;25103.90039;24562.76953
540;0;38;1444;7;0;0;1;1;14829.69043;15804.96973;16763.33008
541;0;29;841;12;0;0;1;0;12304.2002;11995.16016;12548.84961
542;0;39;1521;14;0;0;1;0;22948.89063;20875.16016;21966.41016
543;0;18;324;11;0;0;0;1;327.1976013;0;964.9555054
544;0;46;2116;12;0;0;1;0;0;0;0
545;0;17;289;10;0;0;0;1;101.881897;0;474.3501892
546;0;47;2209;8;0;0;1;1;18368.13086;16381.4502;25564.66992
547;0;24;576;17;0;0;0;0;989.4296875;4687.064941;1028.498047
548;0;30;900;12;0;0;1;0;25862.32031;25243.55078;25564.66992
549;0;42;1764;7;0;0;1;1;10971.88965;5806.016113;9241.702148
550;0;27;729;16;0;0;1;0;23569.98047;20694.33984;25564.66992
551;0;50;2500;12;0;0;1;0;25862.32031;0;25564.66992
552;0;39;1521;14;0;0;1;0;20507.65039;22004.84961;23498.81055
553;0;32;1024;12;0;0;1;0;23411.2793;0;0
554;0;39;1521;18;0;0;0;0;0;0;0
555;0;35;1225;18;0;0;0;0;11828.08984;9146.757813;7313.269043
556;0;37;1369;8;0;0;1;1;13162.34961;13454.26953;13402.98047
557;0;52;2704;13;0;0;1;0;3136.785889;4090.886963;0
558;0;40;1600;15;0;0;1;0;0;0;0
559;0;29;841;16;0;0;0;0;462.3869934;1469.85498;3935.186035
560;0;17;289;10;0;0;0;1;0;1228.161011;5380.401855
561;0;43;1849;9;0;0;1;1;25862.32031;25243.55078;0
562;0;51;2601;16;0;0;1;0;0;0;0
563;0;20;400;12;1;0;0;0;8060.423828;13151.70996;16512.11914
564;0;52;2704;8;0;0;1;1;10866.08984;13345.05957;13197.58008
565;0;43;1849;12;0;0;1;0;16303.05957;14752.25977;11965.15039
566;0;55;3025;11;0;0;1;1;19383.0293;21131.17969;21251.18945
567;0;31;961;13;0;0;1;0;13019.33008;10566.48047;10446.0498
568;0;29;841;13;0;0;0;0;16005.25;10339.11035;12599.09961
569;0;26;676;12;0;0;0;0;12923.32031;7290.193848;11323.82031
570;0;43;1849;12;0;0;1;0;19567.19922;19460.81055;24143.09961
571;0;18;324;12;0;0;0;0;0;408.193512;21608.80078
572;0;38;1444;12;0;0;1;0;21434.38086;23378.0293;21710.75977
573;0;54;2916;14;0;0;1;0;19202.76953;19437.5293;20215.30078
574;0;26;676;18;0;0;0;0;403.6090088;10664.9502;11684.37988
575;0;41;1681;12;0;0;1;0;23187.91992;24692.13086;25277.99023
576;0;43;1849;12;0;0;1;0;76.41140747;0;0
577;0;24;576;14;0;0;1;0;13217.20996;14344.05957;14545.25977
578;0;45;2025;12;0;0;1;0;10560.4502;11606.66016;12723.23047
579;0;45;2025;14;0;0;1;0;25862.32031;25243.55078;25564.66992
580;0;32;1024;12;0;0;1;0;19678.88086;19707.86914;23389.46094
581;0;42;1764;12;0;0;0;0;10188.19043;15602.66016;0
582;0;34;1156;10;0;0;0;1;8119.202148;4687.064941;20658.61914
583;0;30;900;12;0;0;1;0;9964.831055;9096.628906;8253.102539
584;0;26;676;5;0;0;1;1;1573.291016;0;3700.227051
585;0;28;784;12;0;0;1;0;0;5714.709961;1870.802002
586;0;27;729;7;0;0;1;1;22719.66016;18823.44922;25564.66992
587;0;37;1369;12;0;0;1;0;22619.74023;21077.4707;19964.08984
588;0;33;1089;12;0;0;1;0;17317.96094;25243.55078;25564.66992
589;0;16;256;10;0;0;0;1;139.1078949;760.887085;5829.630859
590;0;46;2116;12;0;0;1;0;18256.44922;11934.29004;14138.88965
591;0;41;1681;12;0;0;1;0;17063.25;16266.87012;17842.07031
592;0;46;2116;12;0;0;1;0;25862.32031;25243.55078;25564.66992
593;0;50;2500;18;0;0;1;0;19641.65039;20252.13086;25564.66992
594;0;49;2401;9;0;0;1;1;18146.73047;16614.18945;13434.00977
595;0;34;1156;12;0;0;1;0;25862.32031;25243.55078;25564.66992
596;0;55;3025;12;0;0;1;0;5770.041016;8817.338867;22740.73047
597;0;16;256;10;0;0;0;1;0;0;7322.134766
598;0;39;1521;12;0;0;1;0;24424.2207;21163.40039;25564.66992
599;0;32;1024;12;0;0;1;0;16996.64063;13833.82031;0
600;0;46;2116;6;0;0;1;1;0;0;0
601;0;33;1089;12;0;0;1;0;3009.434082;12954.76953;398.9862061
602;0;38;1444;10;0;0;1;1;25862.32031;25141.5;22915.10938
603;0;51;2601;12;1;0;0;0;838.5662231;0;0
604;0;31;961;13;0;0;1;0;9668.982422;10161.87012;0
605;0;47;2209;12;0;0;1;0;0;0;0
606;0;19;361;12;0;0;0;0;875.7922974;2347.113037;962
607;0;23;529;12;0;0;1;0;0;1663.209961;3583.487061
608;0;45;2025;12;0;0;1;0;8987.157227;10666.74023;8096.463867
609;0;26;676;16;0;0;1;0;16391.23047;16977.63086;18272.08984
610;0;36;1296;10;0;0;1;1;3638.35791;3483.968018;4588.34082
611;0;28;784;12;0;0;1;0;14600.45996;9078.725586;17330.7793
612;0;40;1600;12;0;0;1;0;21436.33984;22703.08008;21286.65039
613;0;32;1024;12;0;0;1;0;13728.58008;15230.26953;16531.33008
614;0;39;1521;12;0;0;1;0;23965.75;24187.25977;25477.48047
615;0;42;1764;12;0;0;1;0;13665.88965;12310.25977;25564.66992
616;0;52;2704;12;0;0;1;0;25862.32031;24650.94922;24883.43945
617;0;48;2304;12;0;0;1;0;0;0;0
618;0;20;400;12;0;0;0;0;13021.29004;15190.88965;19763.11914
619;0;28;784;10;0;0;1;1;20464.53906;3614.660889;15928.41016
620;0;25;625;13;0;0;1;0;24247.89063;25243.55078;25564.66992
621;0;52;2704;8;0;0;0;1;18125.17969;17883.5293;1885.578979
622;0;21;441;14;0;0;0;0;7413.866211;8409.144531;20841.85938
623;0;34;1156;12;0;0;1;0;21299.18945;19009.65039;18572.07031
624;0;27;729;14;0;0;1;0;12490.33008;12979.83984;18573.55078
625;0;44;1936;12;0;0;1;0;23844.2793;5030.806152;0
626;0;16;256;10;0;0;0;1;0;0;8733.364258
627;0;44;1936;13;0;0;1;0;8032.994141;3881.418945;3104.704102
628;0;37;1369;13;0;0;1;0;3902.858887;882.6290283;2365.840088
629;0;31;961;15;0;0;1;0;14561.26953;5465.85498;19073.01953
630;0;23;529;12;0;0;1;0;11692.90039;757.3065186;15895.90039
631;0;27;729;12;0;0;1;0;14012.67969;15785.26953;23074.69922
632;0;45;2025;6;0;0;0;1;18095.78906;16526.4707;16404.24023
633;0;48;2304;12;0;0;1;0;0;0;0
634;0;24;576;12;0;0;1;0;15009.94043;15418.25977;18557.28906
635;0;20;400;13;0;0;1;0;2539.209961;6647.467773;3088.448975
636;0;31;961;12;0;0;1;0;0;0;0
637;0;29;841;12;0;0;1;0;13223.08984;12251.17969;14647.23047
638;0;24;576;10;0;0;1;1;5523.172852;0;5040.524902
639;0;45;2025;8;0;0;1;1;10352.76953;4506.242188;9088.017578
640;0;16;256;9;0;0;0;1;468.264801;0;3383.993896
641;0;26;676;12;0;0;1;0;20109.91016;23442.48047;22646.16016
642;0;25;625;12;0;0;1;0;16265.83008;15380.66016;16492.91016
643;0;51;2601;18;0;0;1;0;25862.32031;25243.55078;25564.66992
644;0;38;1444;10;0;0;1;1;22741.21094;25243.55078;24151.96094
645;0;32;1024;12;0;0;1;0;19198.85938;19194.05078;0
646;0;47;2209;12;0;0;0;0;11620.41016;25243.55078;25564.66992
647;0;46;2116;10;0;0;1;1;25862.32031;25243.55078;25564.66992
648;0;23;529;12;0;0;1;0;10834.75;23499.76953;6462.098145
649;0;22;484;12;0;0;0;0;12680.37012;9481.547852;9949.533203
650;0;24;576;10;0;0;1;1;19516.25977;3210.048096;20043.88086
651;0;35;1225;12;0;0;0;0;23301.56055;21260.08008;25272.08008
652;0;32;1024;14;0;0;1;0;25862.32031;25243.55078;25560.24023
653;0;37;1369;12;0;0;1;0;25862.32031;23539.16016;25564.66992
654;0;29;841;17;0;0;1;0;4286.875977;3022.064941;15697.88965
655;0;49;2401;8;0;0;1;1;25862.32031;25243.55078;0
656;0;43;1849;12;0;0;1;0;12719.55957;14016.44043;25564.66992
657;0;54;2916;12;0;0;1;0;25862.32031;15273.24023;24930.73047
658;0;23;529;14;0;0;1;0;13256.40039;11209.20996;6565.539063
659;0;18;324;12;0;0;0;0;5162.667969;4633.35498;5579.895996
660;0;47;2209;8;0;0;1;1;17149.46094;17638.25977;21103.41016
661;0;19;361;10;0;0;0;1;3495.332031;30.43548012;22655.0293
662;0;31;961;14;0;0;1;0;0;0;22199.89063
663;0;27;729;14;0;0;1;0;14141.99023;9340.113281;19251.82031
664;0;22;484;13;0;0;0;0;7400.150879;3944.081055;14523.09961
665;0;39;1521;12;0;0;1;0;25862.32031;25243.55078;25564.66992
666;0;30;900;12;0;0;1;0;25862.32031;25243.55078;23875.63086
667;0;38;1444;17;0;0;1;0;15403.75977;16424.41992;14045.79004
668;0;29;841;14;0;0;1;0;0;0;0
669;0;26;676;11;0;0;1;1;14817.92969;17299.89063;15316.63965
670;0;26;676;17;0;0;1;0;9529.874023;19788.43945;25564.66992
671;0;18;324;11;0;0;0;1;3812.73291;5401.402832;20488.67969
672;0;30;900;14;0;0;1;0;11953.49023;2314.886963;21876.25977
673;0;33;1089;8;0;0;1;1;25862.32031;22382.60938;25564.66992
674;0;52;2704;12;0;0;1;0;4633.666016;12668.32031;21520.13086
675;0;25;625;12;0;0;0;0;4678.729004;8360.805664;7474.34082
676;0;23;529;12;0;0;0;0;7494.195801;0;4715.424805
677;0;21;441;13;0;0;0;0;10305.74023;14725.40039;25564.66992
678;0;44;1936;12;0;0;1;0;18916.7207;16182.73047;21121.15039
679;0;32;1024;13;0;0;0;0;16886.91992;20391.76953;6561.105957
680;0;34;1156;18;0;0;0;0;0;524.5645142;0
681;0;27;729;14;0;0;0;0;22878.35938;24045.82031;25564.66992
682;0;26;676;14;0;0;0;0;21812.51953;17532.63086;24432.73047
683;0;26;676;12;0;0;0;0;23258.46094;16154.08008;21613.23047
684;0;40;1600;11;0;0;1;1;0;5508.823242;10948.48047
685;0;27;729;13;0;0;1;0;12844.9502;0;25564.66992
686;0;34;1156;12;0;0;1;0;23552.34961;22713.82031;23274.18945
687;0;46;2116;12;0;0;1;0;6073.727051;537.0968018;0
688;0;49;2401;12;0;0;1;0;25862.32031;25243.55078;25564.66992
689;0;55;3025;10;0;0;1;1;25862.32031;22060.34961;1536.83606
690;0;33;1089;12;0;0;1;0;25862.32031;25243.55078;25564.66992
691;0;45;2025;12;0;0;1;0;25862.32031;25243.55078;25564.66992
692;0;29;841;12;0;0;1;0;4038.049072;9687.43457;7211.306152
693;0;28;784;17;0;0;1;0;0;0;0
694;0;24;576;13;0;0;0;0;11301.0498;14791.65039;25564.66992
695;0;21;441;12;0;0;0;0;8646.244141;10639.88965;16701.26953
696;0;23;529;12;0;0;1;0;6636.037109;10203.0498;17980.98047
697;0;49;2401;12;0;0;1;0;25862.32031;20565.43945;25564.66992
698;0;45;2025;10;1;0;1;1;17459.0293;15171.19043;25564.66992
699;0;48;2304;7;0;0;1;1;13326.92969;4636.935059;0
700;0;50;2500;7;0;0;1;1;25476.34961;22674.43945;24109.10938
701;0;52;2704;8;0;0;1;1;25862.32031;13178.55957;22616.60938
702;0;45;2025;13;0;0;1;0;25862.32031;19657.74023;14500.92969
703;0;50;2500;16;0;0;1;0;20354.82031;18243.39063;20481.28906
704;0;19;361;12;0;0;0;0;2356.998047;4620.823242;3060.37207
705;0;17;289;14;0;0;0;0;0;1226.370972;4617.895996
706;0;39;1521;12;0;0;1;0;25862.32031;25243.55078;25564.66992
707;0;22;484;16;0;0;1;0;5638.77002;8794.06543;25564.66992
708;0;20;400;13;0;0;1;0;12384.53027;13987.79004;24576.07031
709;0;25;625;14;0;0;1;0;22077.01953;8854.93457;0
710;0;23;529;12;0;0;1;0;14475.05957;17230.06055;25564.66992
711;0;23;529;16;0;0;0;0;3007.475098;134.2742004;20676.34961
712;0;25;625;17;0;0;1;0;4196.749023;2042.758057;4106.602051
713;0;23;529;12;0;0;0;0;4672.851074;2588.805908;1918.088989
714;0;29;841;13;0;0;1;0;25415.60938;25243.55078;25564.66992
715;0;43;1849;16;0;0;1;0;25862.32031;21249.33984;25564.66992
716;0;19;361;12;0;0;1;0;7676.407227;11902.05957;25564.66992
717;0;19;361;12;1;0;0;0;2404.02002;12136.59961;8074.297852
718;0;45;2025;9;0;0;1;1;12690.16992;15930.29004;25564.66992
719;0;17;289;10;0;0;0;1;0;0;4193.788086
720;0;31;961;12;0;0;1;0;10627.05957;17052.82031;0
721;0;45;2025;8;1;0;0;1;3299.405029;0;31.03226089
722;0;46;2116;12;0;0;1;0;25862.32031;25243.55078;25564.66992
723;0;36;1296;14;0;0;1;0;25862.32031;25243.55078;25564.66992
724;0;25;625;16;0;0;1;0;20209.83984;25243.55078;22887.0293
725;0;27;729;18;0;0;0;0;0;11094.62988;25564.66992
726;0;53;2809;12;0;0;1;0;25862.32031;25243.55078;0
727;0;26;676;16;0;0;1;0;25862.32031;25243.55078;25564.66992
728;0;40;1600;10;0;0;1;1;25862.32031;25243.55078;19002.08984
729;0;35;1225;6;0;0;1;1;20926.92969;19192.25977;20136.98047
730;0;28;784;12;0;0;1;0;25862.32031;23404.89063;19736.51953
731;0;23;529;10;0;0;1;1;10105.90039;10826.08008;8062.476074
732;0;22;484;12;0;0;1;0;14721.92969;15846.15039;25564.66992
733;0;37;1369;12;1;0;1;0;25862.32031;23122.01953;25564.66992
734;0;46;2116;12;0;0;1;0;25862.32031;25243.55078;25564.66992
735;0;21;441;15;0;0;1;0;8614.896484;4223.371094;0
736;0;26;676;13;0;0;0;0;16657.68945;6497.081055;20799
737;0;38;1444;12;1;0;1;0;25838.81055;22923.28906;25564.66992
738;0;36;1296;12;1;0;1;0;25862.32031;25243.55078;25564.66992
739;0;26;676;14;0;0;0;0;21700.83984;21609.18945;0
740;0;21;441;12;0;0;0;0;4616.033203;608.7097168;11221.86035
741;0;51;2601;12;1;0;1;0;6177.567871;2350.694092;10131.29004
742;0;20;400;13;1;0;0;0;2690.072998;0;3521.422119
743;0;21;441;12;1;0;1;0;0;272.1289978;5990.704102
744;0;26;676;11;1;0;1;1;19018.59961;18159.24023;20405.92969
745;0;21;441;11;1;0;1;1;25862.32031;25202.36914;20269.98047
746;0;36;1296;12;0;0;1;0;25862.32031;25243.55078;25564.66992
747;0;39;1521;12;0;0;0;0;25862.32031;25243.55078;3855.388916
748;0;24;576;12;0;0;1;0;0;0;0
749;0;45;2025;11;0;0;1;1;12098.46973;12102.58008;0
750;0;27;729;12;1;0;1;0;19500.58008;16605.24023;14330.99023
751;0;33;1089;12;0;1;0;0;25862.32031;25243.55078;25564.66992
752;0;26;676;9;0;1;1;1;521.164978;2631.773926;16294.88965
753;0;27;729;12;0;0;1;0;4222.220215;751.9354858;0
754;0;31;961;10;0;1;1;1;23481.81055;17919.33984;21326.55078
755;0;39;1521;10;0;0;1;1;3797.059082;19344.43945;868.9031982
756;0;37;1369;8;0;0;1;1;10807.32031;11866.25977;8918.080078
757;0;54;2916;8;0;0;1;1;22878.35938;20137.55078;17918.91016
758;0;27;729;12;0;0;1;0;3362.102051;0;9747.083984
759;0;29;841;10;0;0;1;1;13217.20996;14777.32031;25564.66992
760;0;27;729;18;0;0;1;0;20736.88086;23218.68945;25564.66992
761;0;35;1225;10;0;0;1;1;19202.76953;13166.03027;25564.66992
762;0;33;1089;14;1;0;1;0;0;0;0
763;0;17;289;11;0;0;0;1;0;0;0
764;0;20;400;13;0;0;1;0;33.30754089;1312.30603;12299.12012
765;0;39;1521;8;1;0;1;1;25862.32031;25243.55078;25564.66992
766;0;51;2601;8;0;0;1;1;25862.32031;16581.9707;25564.66992
767;0;28;784;8;0;0;1;1;1202.98999;0;19516.33008
768;0;47;2209;4;0;0;1;1;22247.4707;16374.29004;15860.44043
769;0;29;841;15;1;0;1;0;0;0;0
770;0;36;1296;8;1;0;1;1;16291.2998;19308.63086;0
771;0;35;1225;15;0;0;0;0;22874.43945;20817.86914;22996.38086
772;0;49;2401;9;0;0;1;1;25862.32031;25243.55078;25564.66992
773;0;33;1089;17;0;0;1;0;23822.73047;8264.128906;25564.66992
774;0;25;625;15;0;0;0;0;20376.36914;18153.86914;23689.42969
775;0;34;1156;12;0;0;0;0;16363.7998;10577.23047;25526.25
776;0;43;1849;11;0;0;1;1;17249.38086;14882.9502;11941.50977
777;0;49;2401;12;0;0;1;0;25862.32031;25243.55078;25564.66992
778;0;19;361;12;0;0;0;0;0;2450.951904;10185.96973
779;0;16;256;10;0;0;0;1;0;0;13456.17969
780;0;45;2025;17;0;0;1;0;25862.32031;25243.55078;25564.66992
781;0;23;529;16;0;0;0;0;3154.419922;6835.452148;23312.60938
782;0;24;576;12;0;0;1;0;17670.63086;19817.08008;25564.66992
783;0;30;900;12;0;0;1;0;13264.24023;4388.081055;25564.66992
784;0;45;2025;12;0;0;1;0;25862.32031;25243.55078;25564.66992
785;0;17;289;9;0;0;0;1;0;1050.918945;13948.25977
786;0;27;729;16;0;0;1;0;25862.32031;25243.55078;25564.66992
787;0;19;361;11;0;0;0;1;5493.78418;263.1773987;9741.173828
788;0;48;2304;10;1;0;0;1;19173.38086;12313.83984;25564.66992
789;0;32;1024;12;0;0;1;0;25862.32031;25243.55078;0
790;0;40;1600;12;0;0;1;0;25862.32031;22806.91992;25564.66992
791;0;24;576;12;0;0;1;0;15821.08008;17362.55078;0
792;0;30;900;12;1;0;1;0;15382.2002;14961.73047;5343.458984
793;0;19;361;12;0;0;0;0;8052.586914;7236.483887;20321.69922
794;0;22;484;11;0;0;1;1;10599.62988;864.7258301;25564.66992
795;0;28;784;10;0;0;1;1;25787.86914;25243.55078;25564.66992
796;0;35;1225;10;0;0;1;1;21173.80078;22463.17969;19987.73047
797;0;23;529;14;1;0;1;0;19467.26953;18798.39063;20176.88086
798;0;25;625;10;0;0;1;1;4335.856934;5181.193848;12418.80957
799;0;55;3025;16;0;0;0;0;18863.82031;18689.17969;14601.41992
800;0;31;961;12;0;0;1;0;4715.955078;6749.516113;6685.234863
801;0;26;676;18;0;0;1;0;8477.74707;19319.36914;25037.11914
802;0;24;576;15;0;0;1;0;11167.82031;24015.39063;25564.66992
803;0;48;2304;13;0;0;1;0;0;0;0
804;0;30;900;12;0;0;1;0;25862.32031;13819.5;0
805;0;31;961;15;0;0;1;0;19359.51953;10450.11035;25564.66992
806;0;19;361;12;0;0;1;0;7100.382813;19654.16016;25564.66992
807;0;27;729;14;0;0;1;0;25862.32031;24847.89063;25564.66992
808;0;54;2916;8;0;0;1;1;23327.0293;22667.26953;22021.08008
809;0;43;1849;12;0;0;1;0;22564.88086;19673.84961;23218.03906
810;0;18;324;13;0;0;0;0;3275.894043;2681.903076;14772.83008
811;0;23;529;9;0;0;0;1;6630.15918;7141.597168;9088.017578
812;0;40;1600;14;0;0;0;0;23918.73047;24572.17969;25564.66992
813;0;30;900;12;0;0;1;0;24302.75;19446.48047;25564.66992
814;0;33;1089;12;0;0;1;0;0;420.7257996;0
815;0;29;841;12;0;0;1;0;25862.32031;25243.55078;25564.66992
816;0;24;576;14;0;0;1;0;0;3908.273926;914.7127075
817;0;24;576;14;0;0;0;0;12970.34961;16660.74023;25564.66992
818;0;30;900;14;0;0;1;0;0;0;0
819;0;26;676;15;0;0;1;0;25862.32031;25243.55078;25564.66992
820;0;41;1681;12;0;0;1;0;25654.64063;25243.55078;25564.66992
821;0;48;2304;14;0;0;1;0;25862.32031;25243.55078;25564.66992
822;0;34;1156;10;0;0;1;1;25862.32031;25243.55078;25564.66992
823;0;28;784;12;0;0;1;0;0;288.2419128;0
824;0;30;900;14;0;0;1;0;21514.71094;21469.55078;22140.7793
825;0;29;841;12;0;0;0;0;17225.86914;19999.68945;22041.76953
